1 Occupant,1 Occupant,2 Occupants,2 Occupants,3 Occupants,3 Occupants,4+ Occupants,4+ Occupants
X,Y,X,Y,X,Y,X,Y
464.6545030527916,9.752469918765998e-05,404.22642090712935,2.6425348915617128e-05,414.400474450758,7.603562673505559e-06,510.0078154377019,2.3382178374047692e-06
490.46864211128,0.00010793201121128319,426.68344429085874,2.6961904223548435e-05,437.42272303135564,7.905083262282502e-06,538.3415829620186,2.444985775185809e-06
516.2827811697684,0.00011869714767077477,449.14046767458814,2.749845953147975e-05,460.4449716119533,8.193494260243059e-06,566.6753504863354,2.7012288258603038e-06
542.0969202282569,0.00012976631796466433,471.59749105831753,2.803501483941106e-05,483.46722019255094,8.521234030652781e-06,595.0091180106522,3.2137149272092945e-06
567.9110592867453,0.0001429274749113923,494.054514442047,2.857157014734237e-05,506.48946877314864,8.848973801062503e-06,623.3428855349689,3.98244407923278e-06
593.7251983452337,0.00015704750779737544,516.5115378257764,2.8973986628290855e-05,529.5117173537463,9.12427520820667e-06,651.6766530592857,4.8579411690373044e-06
619.5393374037221,0.0001708822166233851,538.9685612095058,2.9510541936222166e-05,552.533965934344,9.452014978616392e-06,680.0104205836025,5.615993527282687e-06
645.3534764622106,0.00018544075984744228,561.4255845932352,3.018123607113631e-05,575.5562145149416,9.425795796983614e-06,708.3441881079192,6.139156422409781e-06
671.167615520699,0.00019930353333508864,583.8826079769646,3.1120207860016105e-05,598.5784630955393,9.635549250045836e-06,736.677955632236,6.4167530606404845e-06
696.9817545791874,0.00021516708332525408,606.339631360694,3.232745730286156e-05,621.6007116761369,9.976398611271948e-06,765.0117231565528,6.491490617087213e-06
722.7958936376758,0.0002338008492911457,628.7966547444234,3.366884557268984e-05,644.6229602567346,1.0409015108212781e-05,793.3454906808696,6.4167530606404845e-06
748.6100326961642,0.0002534005073617017,651.2536781281528,3.501023384251812e-05,667.6452088373322,1.0920289150051949e-05,821.6792582051863,6.277954741525132e-06
774.4241717546527,0.00027432154325098733,673.7107015118822,3.661989976631205e-05,690.66745741793,1.1418453601074724e-05,850.013025729503,6.192540391300302e-06
800.2383108131411,0.00029407789568234845,696.1677248956116,3.836370451708882e-05,713.6897059985276,1.185107009801556e-05,878.3467932538199,6.277954741525132e-06
826.0524498716295,0.00031166391428046855,718.624748279341,4.037578692183124e-05,736.7119545791253,1.2244357822507227e-05,906.6805607781366,6.6196121424244595e-06
851.8665889301179,0.0003306578434040316,741.0817716630704,4.2387869326573664e-05,759.7342031597229,1.2716303091897227e-05,935.0143283024534,7.302926944223114e-06
877.6807279886063,0.0003494646747833498,763.5387950467998,4.453409055829891e-05,782.7564517403206,1.3765070357208338e-05,963.3480958267702,8.370606322033511e-06
903.4948670470948,0.00036911578473357315,785.9958184305293,4.6948589443989805e-05,805.7787003209182,1.5076029438847227e-05,991.6818633510869,9.673175162962194e-06
929.3090061055832,0.00038895048434533684,808.4528418142587,4.9497227156663546e-05,828.800948901516,1.6386988520486118e-05,1020.0156308754038,1.0997097591447086e-05
955.1231451640716,0.0004065657369659952,830.9098651979881,5.244828135028577e-05,851.8231974821136,1.7697947602125006e-05,1048.3493983997205,1.2278312844819562e-05
980.93728422256,0.00042326421063985356,853.3668885817175,5.55334743708908e-05,874.8454460627113,1.8746714867436117e-05,1076.6831659240372,1.3239224284848919e-05
1006.7514232810485,0.00043872550047989234,875.8239119654469,5.8752806218478685e-05,897.8676946433089,1.9664386224583338e-05,1105.016933448354,1.3879831911535157e-05
1032.5655623395369,0.00045327001137313125,898.2809353491763,6.250869337399787e-05,920.8899432239066,2.084424939805834e-05,1133.350700972671,1.4306903662659318e-05
1058.3797013980254,0.00046790573241668943,920.7379587329057,6.626458052951705e-05,943.9121918045042,2.2024112571533337e-05,1161.6844684969876,1.4520439538221395e-05
1084.1938404565137,0.00048027523203308107,943.1949821166351,7.002046768503624e-05,966.9344403851019,2.2941783928680562e-05,1190.0182360213043,1.4947511289345554e-05
1110.0079795150023,0.0004905667773274527,965.6520055003646,7.417877132150391e-05,989.9566889656996,2.3466167561336122e-05,1218.352003545621,1.5801654791593874e-05
1135.8221185734906,0.0004994726299535105,988.109028884094,7.833707495797157e-05,1012.9789375462973,2.5432606183794455e-05,1246.6857710699378,1.708287004496635e-05
1161.636257631979,0.0005063285929191849,1010.5660522678234,8.289779507538772e-05,1036.001186126895,2.7530140714416677e-05,1275.0195385942545,1.868438911168194e-05
1187.4503966904674,0.0005126022141558971,1033.0230756515527,8.745851519280388e-05,1059.0234347074927,2.975877115320279e-05,1303.3533061185715,2.0392676116178578e-05
1213.264535748956,0.0005176140949798578,1055.4800990352821,9.201923531022004e-05,1082.0456832880902,3.19874015919889e-05,1331.6870736428882,2.2314498996237292e-05
1239.0786748074443,0.0005211058066318284,1077.9371224190115,9.71165107355675e-05,1105.067931868688,3.3429456581791677e-05,1360.020841167205,2.402278600073393e-05
1264.8928138659328,0.0005236842474197036,1100.394145802741,0.00010194550850694932,1128.0901804492855,3.487151157159446e-05,1388.3546086915217,2.5517537129668485e-05
1290.706952924421,0.0005253950224186429,1122.8511691864703,0.00010690864510531395,1151.1124290298833,3.683795019405279e-05,1416.6883762158384,2.6691984445259922e-05
1316.5210919829096,0.0005265912786209089,1145.3081925701997,0.00011227419818462706,1174.1346776104808,3.919767654100279e-05,1445.0221437401553,2.765289588528928e-05
1342.335231041398,0.000527472976740663,1167.765215953929,0.00011750561243695737,1197.1569261910786,4.090192334713335e-05,1473.355911264472,2.8293503511975517e-05
1368.1493700998865,0.0005276366872668773,1190.2222393376585,0.00012313944317023613,1220.1791747716763,4.2081786520608346e-05,1501.6896787887888,2.9147647014223832e-05
1393.9635091583748,0.0005268649090718671,1212.679262721388,0.00012890741273049775,1243.2014233522739,4.4179321051230575e-05,1530.0234463131055,3.021532639203423e-05
1419.7776482168633,0.0005252769169675884,1235.1362861051175,0.0001346767236790292,1266.2236719328716,4.667014330634446e-05,1558.3572138374223,3.20303813343119e-05
